married,race,loan_decision,occupancy,loan_amount,applicant_income,num_units,num_dependants,self_employed,monthly_income,purchase_price,liquid_assets,mortage_payment_history,consumer_credit_history,filed_bankruptcy,property_type,gender
false,white,approve,1,92,60,1,0,False,5000,114.0,31.0,2,1,False,1,male
true,white,approve,1,70,46,1,1,False,3863,218.0,32.55,1,1,False,2,male
false,white,approve,1,405,168,1,0,False,12876,405.0,63.0,2,1,False,2,male
true,white,approve,1,143,57,1,0,False,2425,179.0,53.0,1,1,False,2,male
true,white,approve,3,92,70,1,0,False,2733,149.0,16.0,2,2,False,2,male
false,white,approve,1,131,48,1,1,False,4028,131.0,29.0,2,1,False,2,female
false,white,approve,1,100,34,1,0,False,3750,300.0,3.0,1,1,False,2,male
true,white,approve,1,152,64,1,0,False,2135,179.0,30.4,2,5,False,2,male
true,white,approve,1,97,59,1,1,False,3081,102.0,12.0,2,1,False,2,male
,white,approve,1,170,120,,,False,10047,145.0,103.0,2,1,False,2,female
true,white,approve,1,120,60,1,2,False,4010,190.0,22.0,2,2,False,2,male
true,white,approve,1,162,70,1,1,False,2958,142.0,15.0,2,1,False,2,male
true,white,approve,1,187,80,1,1,False,6667,245.0,9.537,1,1,False,2,male
true,white,approve,1,114,60,1,1,False,3719,143.0,41.0,2,2,False,2,female
false,white,approve,1,50,46,1,0,False,1926,80.0,66.0,2,1,False,1,male
false,white,reject,1,123,180,1,0,False,2858,163.0,16.0,2,6,False,2,male
true,white,approve,1,92,46,1,0,False,3833,123.0,54.0,1,1,False,2,female
true,white,approve,1,60,38,1,0,False,2213,190.0,86.0,2,1,False,1,male
true,white,approve,1,160,91,1,0,False,3333,168.0,14.0,2,1,False,2,male
false,white,reject,1,187,10,1,0,True,10416,265.0,84.0,2,2,False,2,male
true,white,approve,1,105,57,1,4,False,4776,310.0,198.0,1,1,False,2,male
true,white,approve,1,130,60,1,1,False,3891,176.0,11.0,1,1,False,2,male
false,white,approve,1,180,128,1,0,False,6500,225.0,90.0,2,2,False,2,male
true,white,approve,1,138,86,1,0,True,7142,184.0,82.0,2,2,False,2,female
false,white,approve,1,187,105,1,0,False,3660,235.0,83.2,1,1,False,2,male
true,white,approve,1,180,117,1,0,False,7901,185.0,29.0,2,6,False,2,male
false,white,approve,1,55,73,1,0,False,6083,95.0,74.0,2,6,False,1,male
true,white,approve,1,60,57,1,0,False,1894,86.0,27.0,2,1,False,1,female
true,hispan,approve,1,151,81,1,0,False,3007,160.0,10.0,1,2,False,2,male
false,white,approve,1,135,94,1,0,False,4250,195.0,97.0,2,1,False,2,male
false,white,approve,1,150,77,1,0,False,3380,150.0,28.2,1,1,False,2,male
false,white,approve,1,81,78,1,1,False,1850,108.0,171.0,1,1,False,1,female
true,white,approve,1,85,47,1,0,False,3400,153.695,94.34,1,1,False,2,male
true,black,approve,1,171,65,2,6,False,2792,190.0,15.0,1,1,False,3,male
false,black,approve,1,148,80,1,3,False,4707,164.0,40.0,2,1,False,2,male
true,white,approve,1,187,666,1,2,False,7070,268.0,32.0,1,1,False,2,male
true,white,approve,1,110,54,1,0,False,2982,201.0,12.0,1,1,False,2,male
false,white,approve,1,96,60,1,0,False,2306,120.0,40.1,2,5,False,1,male
false,white,approve,1,152,60,4,1,False,37719,425.0,204.0,2,2,False,3,male
true,white,approve,1,128,68,1,0,False,5708,160.0,120.0,1,2,True,2,male
true,white,approve,1,175,187,1,0,False,7333,738.0,878.0,4,2,False,2,male
false,white,reject,1,100,50,1,0,False,3417,115.0,26.0,2,2,False,1,male
true,white,approve,1,111,55,1,1,False,1600,117.0,14.0,2,2,False,2,male
true,white,approve,1,274,150,1,0,False,12500,365.0,78.5,1,1,False,1,male
true,white,approve,1,113,47,1,0,False,1850,173.0,71.68,2,1,False,2,male
true,white,approve,1,130,57,1,1,True,3466,162.0,28.0,2,1,False,2,male
true,white,approve,1,125,59,1,3,False,4525,131.5,9.2,2,1,False,2,male
true,white,approve,1,75,49,1,3,False,3132,75.0,9.167,2,3,False,2,male
true,white,approve,1,750,477,1,2,True,39773,1150.0,2577.0,1,2,False,2,male
true,white,approve,1,234,226,1,1,False,18840,285.0,2657.0,1,2,False,1,male
true,hispan,approve,1,110,56,1,2,False,4652,115.0,4.0,2,1,True,1,male
true,white,reject,1,55,59,1,0,False,3539,73.0,24.0,2,1,False,1,male
true,white,approve,1,150,63,2,1,False,3330,210.0,8.0,2,3,False,3,male
true,white,approve,1,124,43,1,1,False,3275,155.0,45.9,2,1,False,2,male
true,white,approve,1,90,42,1,2,False,3477,187.0,19.0,2,1,False,1,male
false,white,approve,1,123,49,1,0,False,2353,154.0,47.0,2,6,True,2,male
true,black,reject,1,184,52,3,2,False,2995,193.0,7.0,2,2,False,3,male
false,black,approve,1,138,69,2,0,False,3579,145.0,25.0,2,2,True,3,male
true,black,reject,1,112,63,3,1,False,3835,112.0,28.0,2,5,True,3,female
true,black,reject,1,150,61,1,2,False,3340,165.0,101.0,2,6,True,2,male
false,black,reject,1,190,52,2,1,True,2769,200.0,7.0,2,3,False,3,male
false,white,reject,1,117,89,1,1,False,3854,130.0,47.0,1,1,False,2,female
true,black,reject,1,125,48,1,2,False,2309,131.0,17.0,2,5,True,2,male
true,white,approve,1,60,80,2,2,False,1958,150.0,70.0,1,2,False,3,male
true,white,approve,1,149,60,1,0,False,3948,165.0,6.5,1,2,False,2,male
true,white,approve,1,90,57,1,0,False,2483,120.0,41.0,2,5,False,2,male
true,white,approve,2,49,70,1,2,False,5833,75.0,38.0,2,2,False,2,male
true,white,approve,1,30,28,1,2,False,1603,150.0,10.0,2,1,False,2,female
true,white,approve,1,177,70,1,0,False,3193,222.0,78.62,2,1,False,2,male
false,white,approve,1,84,85,1,0,True,7085,105.0,32.0,1,1,False,1,male
true,white,approve,1,227,60,1,5,True,7500,314.0,18.0,1,3,True,2,male
true,white,approve,1,96,43,1,2,False,3859,106.5,17.9,2,1,False,2,male
true,white,approve,1,143,65,1,1,False,3900,150.0,18.1,2,6,False,2,male
false,black,approve,1,140,65,1,0,False,3416,237.0,4.0,2,1,False,2,male
true,white,approve,1,27,71,1,0,False,4601,25.0,90.5,1,1,False,2,male
true,black,approve,1,118,51,1,0,False,4301,148.0,11.0,2,1,False,1,male
true,white,approve,1,225,102,1,0,False,7637,290.0,83.0,1,1,False,2,male
true,white,approve,1,34,100,1,1,True,8333,43.0,36.0,2,1,False,2,male
false,white,approve,1,116,66,1,0,False,5500,145.0,49.39,1,1,False,1,female
true,white,approve,1,145,77,1,0,False,2719,170.0,35.0,2,1,False,2,male
true,white,approve,1,149,86,1,2,False,4497,166.0,20.0,2,3,False,2,male
true,white,approve,1,300,198,1,1,False,15758,424.0,96.0,1,2,False,2,female
true,white,approve,1,223,101,1,0,False,3833,247.0,37.0,2,1,False,2,male
true,white,reject,2,173,75,1,0,False,3708,200.0,14.0,2,5,False,2,male
true,white,approve,1,225,118,1,0,False,5583,250.0,30.0,2,6,False,1,male
false,black,approve,1,180,99,1,0,False,4002,202.0,27.0,2,1,False,2,male
true,white,approve,1,68,69,1,0,False,3708,164.0,150.0,1,2,False,1,male
false,white,approve,1,99,34,1,0,False,3508,124.0,90.0,2,1,False,2,male
false,black,approve,1,136,48,1,2,False,4354,170.0,39.0,1,2,False,2,male
true,white,approve,1,160,101,1,0,False,8334,240.0,90.0,1,2,False,2,male
true,white,approve,1,132,63,1,2,False,3207,174.0,56.0,2,1,False,2,male
true,white,approve,1,187,104,1,2,False,6125,345.0,159.1,1,1,False,2,male
true,hispan,approve,1,99,52,2,4,False,1635,110.0,10.8,2,1,False,3,female
false,white,approve,1,107,47,1,0,False,3886,147.0,51.0,2,2,False,2,female
true,white,approve,1,160,74,1,0,True,2083,265.0,120.0,1,1,False,2,male
true,white,approve,1,92,39,1,2,False,3278,117.0,25.0,1,1,False,2,male
true,white,approve,1,260,96,1,1,False,4242,326.0,35.0,1,6,False,2,male
true,black,approve,1,126,94,3,2,True,4404,140.0,9.0,2,5,True,3,male
false,white,approve,1,212,87,1,0,True,3333,265.0,49.0,1,1,False,2,female
false,white,approve,1,115,53,2,0,False,4380,177.0,88.0,2,1,False,3,female
true,white,approve,1,128,83,1,3,False,7740,160.0,45.0,1,2,False,2,male
false,white,approve,2,240,270,1,1,False,24797,300.0,2369.0,1,1,False,1,male
false,white,approve,1,135,90,1,0,False,3086,151.0,26.0,1,2,False,2,female
true,white,approve,1,153,62,1,0,False,3015,161.0,16.0,2,1,False,2,male
true,white,approve,1,151,66,1,0,False,3116,160.0,30.0,2,2,False,2,female
false,white,approve,1,132,58,1,1,False,5191,147.0,26.9,2,6,False,2,female
false,white,approve,1,100,43,1,0,False,3635,145.5,34.16,2,2,False,2,female
true,white,approve,1,149,64,1,0,False,3020,165.0,18.0,1,1,False,1,male
false,white,approve,1,99,45,1,0,False,3750,110.0,30.0,2,1,True,1,female
false,black,reject,1,98,49,1,0,False,4166,123.0,33.0,1,6,True,1,male
false,white,approve,1,140,72,1,0,False,6000,207.0,122.0,1,1,False,2,male
true,white,reject,1,130,73,1,2,False,5667,163.0,8.0,2,3,False,2,male
false,white,approve,1,94,44,1,0,False,3500,104.0,70.0,2,6,True,1,female
false,white,approve,1,47,24,1,0,False,1993,79.0,12.0,2,1,False,1,male
true,white,approve,1,145,92,1,2,False,6857,332.0,67.0,1,1,False,2,male
false,black,approve,1,99,45,1,0,False,2056,110.0,21.0,2,1,False,1,male
true,white,reject,1,70,70,,4,False,2947,70.0,4.05,4,6,False,2,male
true,white,approve,2,110,201,1,0,False,16692,137.0,89.0,1,2,False,1,female
true,white,approve,1,98,38,1,2,False,210,122.0,34.0,2,1,False,2,female
true,white,approve,1,145,72,1,0,False,6273,230.0,65.0,1,1,False,2,male
false,white,approve,1,125,59,1,0,False,1750,139.0,25.0,2,3,False,2,female
true,white,reject,1,110,52,1,0,False,4333,180.0,85.0,1,2,False,2,male
false,white,approve,1,296,130,1,0,True,10833,367.0,235.0,1,1,False,2,male
true,white,approve,1,125,79,1,1,False,5167,264.0,154.0,2,1,False,2,male
true,white,approve,1,40,47,1,0,False,2608,200.0,5.0,2,2,False,1,female
true,white,approve,1,250,130,1,2,False,10833,590.0,816.0,1,1,True,2,male
true,black,approve,1,119,45,1,0,False,2348,125.0,7.0,1,5,False,1,male
true,white,approve,1,187,112,1,0,False,6000,315.0,176.0,1,2,False,2,male
true,white,approve,1,157,68,1,0,False,3500,174.0,27.5,3,2,False,2,male
true,white,approve,1,276,199,1,0,False,16560,315.0,376.5,2,2,False,2,male
true,white,approve,1,350,321,1,1,True,25000,750.0,870.0,1,6,False,1,male
true,white,approve,1,162,41,1,1,True,3450,202.0,35.0,2,2,False,2,male
true,white,approve,1,106,61,1,0,False,3044,133.0,35.0,2,1,False,2,male
true,hispan,reject,1,113,48,1,1,False,2653,126.0,13.0,2,5,False,1,male
true,hispan,approve,1,110,70,1,1,False,5850,210.0,76.1,2,1,False,2,male
true,white,approve,1,100,56,1,4,False,4691,420.0,461.0,1,2,False,2,male
true,white,approve,1,125,62,1,0,False,3700,125.0,12.0,2,2,False,2,male
false,white,approve,1,100,31,1,0,False,2592,160.0,82.0,2,1,False,2,female
false,white,approve,1,93,30,1,0,True,2500,143.0,55.0,2,1,False,2,female
true,white,approve,1,108,51,1,3,False,2773,146.0,6.0,4,1,False,2,male
false,white,approve,1,162,122,1,2,False,5532,170.0,35.0,2,5,False,2,male
true,white,approve,1,373,147,1,4,False,12283,394.9,59.0,1,1,False,2,male
true,white,approve,1,149,72,2,0,False,3408,165.0,21.0,2,2,False,3,male
true,white,approve,2,150,198,4,2,True,16525,214.0,249.0,1,1,False,3,male
true,white,approve,1,88,64,1,0,False,3250,190.0,277.0,2,2,False,1,male
true,white,approve,1,230,101,1,2,False,6700,324.0,180.0,1,2,False,2,male
true,white,reject,1,132,57,2,2,False,2873,140.0,26.0,2,5,False,3,male
true,white,approve,1,86,240,1,1,True,16667,108.0,74.0,2,2,False,2,male
true,white,approve,1,345,145,1,1,True,10366,460.0,160.0,1,5,False,1,male
true,white,reject,1,95,42,1,2,False,2947,110.0,13.0,2,1,False,2,male
false,white,approve,1,154,52,1,0,False,4350,220.0,403.0,2,1,False,2,female
true,white,approve,1,86,33,1,0,False,1300,107.0,25.0,2,1,False,2,male
true,white,approve,1,113,37,1,3,False,3095,125.0,18.0,2,1,False,2,male
true,white,approve,1,128,55,1,0,False,2083,161.0,5.0,1,2,False,2,male
false,white,approve,1,85,50,1,0,False,4125,106.0,30.0,2,1,False,1,female
true,white,approve,1,157,77,1,0,False,3583,197.0,14.0,2,1,False,2,male
false,white,approve,1,177,75,1,0,False,6250,221.0,89.0,1,1,False,1,male
true,white,approve,1,234,130,1,0,False,10833,260.0,49.0,2,1,False,2,male
true,hispan,reject,1,144,78,2,0,False,6500,180.0,21.5,2,4,True,3,male
true,white,approve,1,246,100,1,2,False,8333,265.0,30.0,1,1,False,2,male
true,white,approve,1,131,56,1,1,False,1958,145.0,4.8,1,1,False,2,male
false,black,reject,1,80,36,1,2,False,3547,94.0,6.5,2,1,False,3,male
true,white,approve,1,25,75,1,0,False,6300,25.0,10.1,1,1,False,2,male
true,white,approve,1,500,120,1,1,False,18333,660.0,178.0,1,4,False,2,male
false,white,approve,1,30,30,1,0,False,2500,134.0,73.0,2,1,False,1,female
false,white,approve,1,118,51,1,0,False,2638,128.0,19.0,2,2,False,2,male
false,white,approve,2,110,68,1,0,False,5769,160.0,137.0,1,1,False,2,female
true,white,reject,1,176,85,1,4,True,3634,220.0,13.0,2,5,False,2,male
true,white,approve,1,232,65,1,0,False,5417,292.0,95.0,2,1,False,2,female
false,black,approve,1,185,350,1,0,False,29167,205.0,379.0,2,1,False,1,male
false,white,approve,1,122,666,1,0,False,2166,153.0,29.0,2,5,False,2,male
true,white,approve,1,160,80,1,2,True,4583,245.0,96.0,1,1,False,2,male
false,hispan,reject,1,75,30,1,0,False,2435,93.0,596.0,2,2,False,1,male
true,black,approve,1,224,72,1,0,False,6000,280.0,40.0,2,5,True,2,male
true,white,approve,1,138,46,1,1,False,0,157.0,41.0,2,1,False,2,female
true,white,approve,1,98,52,1,0,False,4334,109.0,14.0,2,2,False,2,female
false,black,approve,1,96,75,2,0,False,2699,130.0,6.3,2,5,False,3,male
true,white,approve,1,126,60,1,0,False,5000,157.5,8.5,2,4,False,1,male
true,white,approve,2,186,78,2,1,False,5333,232.0,214.0,1,1,False,3,male
true,white,approve,1,124,48,1,1,False,2360,134.0,19.0,2,2,False,2,female
true,white,approve,1,130,55,1,3,False,4570,155.0,6.0,2,1,False,2,male
true,white,approve,1,163,37,3,1,False,2553,245.0,7.0,2,1,False,3,male
false,white,reject,1,135,71,1,0,False,5530,150.0,16.0,1,1,False,1,female
true,white,approve,2,175,84,1,1,True,6500,185.0,1000000.0,1,2,False,2,male
false,hispan,approve,1,122,114,1,0,False,9000,152.0,60.0,1,1,False,1,male
false,white,approve,1,106,74,1,0,False,3529,117.5,17.06,2,1,False,1,female
true,white,approve,1,460,260,1,2,False,10000,535.0,34.0,1,1,False,2,female
false,white,approve,1,110,44,1,0,False,3691,137.0,33.9,2,1,False,2,male
true,white,approve,1,297,151,1,1,False,8750,371.0,123.0,1,1,False,2,male
false,white,approve,1,130,56,1,0,False,2750,169.0,73.0,2,2,False,2,male
true,white,approve,1,150,67,1,2,False,4304,158.0,27.0,2,1,False,2,male
true,white,approve,1,82,89,1,0,False,7400,150.0,286.0,1,1,False,1,male
true,white,approve,1,110,77,1,0,False,3750,173.0,61.0,1,1,False,2,male
true,white,approve,1,183,89,1,2,False,4517,229.0,22.0,1,1,False,2,male
true,white,approve,1,267,86,1,0,True,5400,275.0,28.0,3,5,False,1,male
true,white,approve,1,135,75,1,0,False,2214,151.0,18.0,2,2,False,2,male
true,white,approve,1,123,51,1,0,False,1833,154.0,39.0,2,6,False,2,male
true,white,approve,1,140,59,1,0,False,2157,176.0,46.0,2,1,False,2,male
false,white,approve,2,225,19,3,0,True,17263,310.0,141.0,1,1,False,3,female
true,white,approve,1,146,70,1,0,True,3583,183.0,115.0,2,1,False,2,male
false,white,approve,1,106,76,1,0,False,1972,133.0,13.0,2,1,False,1,male
true,white,reject,1,119,69,1,0,False,3597,164.0,11.0,2,6,True,2,male
true,white,approve,1,105,53,1,1,False,3326,131.5,66.05,2,1,False,2,female
true,hispan,approve,1,107,49,1,0,False,2600,134.0,20.0,2,2,False,2,male
true,white,approve,1,111,90,1,0,False,4625,281.0,23.0,2,2,False,2,male
true,white,approve,1,128,108,1,0,False,7500,171.0,42.0,2,1,False,1,male
true,white,approve,1,106,41,1,2,False,1765,132.0,35.5,2,1,True,1,male
true,white,approve,1,104,50,1,0,False,3500,130.0,8.0,2,5,False,2,male
false,white,reject,1,141,63,1,0,False,4983,157.0,0.0,1,6,False,1,male
true,white,approve,1,149,147,1,1,False,8333,319.0,216.0,2,1,False,1,male
false,white,approve,1,105,48,1,0,False,2133,144.0,44.0,2,1,False,2,male
true,white,approve,1,100,54,1,2,False,4545,204.0,28.0,2,2,False,2,male
false,white,approve,1,118,62,1,0,False,3088,125.0,6.0,2,6,False,2,male
true,white,approve,1,119,72,1,0,False,4340,132.0,21.0,2,6,False,2,male
true,white,approve,1,276,144,1,0,True,8300,345.0,115.0,2,5,False,2,male
true,white,approve,1,170,69,1,0,False,3667,215.0,60.0,2,1,False,2,male
true,white,approve,2,95,36,1,1,True,2895,135.0,1000000.0,2,1,False,2,male
true,black,approve,1,125,65,1,2,True,2902,156.0,47.0,1,2,False,2,male
false,black,reject,1,209,126,2,0,False,6283,220.0,19.0,2,1,False,3,male
false,white,approve,2,113,52,1,0,False,645,159.0,72.0,1,4,False,1,female
true,white,approve,1,145,72,1,2,False,3166,270.0,23.0,1,1,False,2,male
false,white,approve,1,90,39,1,0,False,3271,120.0,5.0,1,2,False,2,male
false,white,approve,1,100,40,1,0,False,3159,114.75,22.0,2,1,False,2,female
true,black,approve,1,170,75,1,0,False,2959,212.0,59.0,2,1,False,2,male
true,white,approve,1,118,60,1,0,False,4583,135.0,23.0,2,6,False,2,male
true,white,approve,1,88,53,1,0,False,2241,110.0,30.0,2,5,False,2,female
true,white,reject,1,128,666,1,1,False,1792,135.0,11.82,2,2,False,2,male
true,white,approve,1,800,430,1,0,True,35631,1200.0,590.0,3,1,False,2,male
true,white,approve,1,84,32,1,0,False,2666,93.0,17.0,2,1,False,1,female
true,white,approve,1,187,64,1,0,False,3480,208.0,32.0,1,1,False,2,male
false,white,approve,1,108,72,1,0,False,6478,120.0,30.3,1,2,False,2,
true,white,approve,1,208,120,3,2,False,4865,260.0,97.0,1,2,False,3,male
false,white,approve,1,153,65,1,0,False,3130,171.0,73.0,2,4,False,2,male
true,hispan,approve,1,152,98,1,3,False,7041,160.0,16.0,1,1,False,2,male
true,black,reject,1,138,62,2,1,False,4050,145.0,12.0,2,6,True,3,male
true,black,approve,1,124,67,1,0,False,3814,155.0,68.0,2,1,False,1,male
true,white,approve,1,130,71,1,1,False,2981,163.0,40.45,1,3,False,2,male
true,white,approve,1,125,111,1,0,False,9250,166.0,66.3,2,1,False,1,female
true,white,approve,1,243,95,1,2,False,3510,270.0,30.68,2,6,False,2,male
true,white,approve,1,126,61,1,2,False,2170,147.0,39.0,1,4,False,2,male
true,white,approve,1,480,330,1,0,False,20833,440.0,228.0,1,2,False,2,male
false,white,approve,1,96,43,1,0,False,3583,120.0,41.0,2,1,False,1,female
true,white,approve,1,188,66,3,0,True,2479,209.0,41.0,1,1,False,3,male
true,white,approve,1,130,72,1,3,False,6250,168.0,24.0,1,2,False,2,male
false,white,approve,1,80,43,1,0,False,2272,115.6,42.6,2,3,False,2,male
false,white,approve,1,116,51,1,0,False,4333,116.0,102.0,2,1,False,2,male
false,white,reject,1,83,46,1,0,False,3808,110.0,47.0,2,1,False,2,male
true,white,approve,1,122,54,1,1,False,1792,135.0,11.82,2,2,False,2,male
false,white,approve,1,99,24,3,0,False,1829,110.0,8.0,2,1,False,3,male
true,black,approve,1,185,76,1,0,False,2766,72.4,4.7,2,1,False,2,female
false,black,approve,2,40,13,1,1,False,13262,65.0,99.0,2,2,False,1,female
true,black,approve,1,117,45,1,2,False,3729,146.0,34.0,2,1,False,2,female
true,white,approve,1,160,105,1,0,False,8750,201.0,126.5,2,1,False,1,male
false,white,reject,1,100,57,1,0,False,3598,150.0,25.0,2,1,False,2,male
true,white,approve,1,133,86,1,0,False,3300,179.0,40.0,2,1,False,2,male
true,white,approve,1,128,48,1,2,False,4120,171.0,23.6,1,2,False,2,male
true,white,approve,1,250,97,1,1,False,6065,282.0,20.0,1,1,False,2,male
false,white,approve,1,66,50,1,0,False,4205,82.0,23.4,2,1,False,1,male
true,white,approve,1,110,43,1,2,False,3189,142.0,10.7,1,1,False,2,male
true,white,approve,1,148,64,1,2,False,3283,195.0,31.0,1,1,False,2,male
true,white,approve,1,75,90,1,1,True,7500,220.0,119.0,1,6,False,2,male
true,white,approve,1,107,55,1,0,False,1257,134.0,73.0,2,5,False,2,male
true,white,approve,1,189,65,1,1,True,5449,210.0,21.0,2,1,True,2,male
false,white,approve,1,100,46,1,0,False,3794,152.0,228.0,2,1,False,1,female
true,white,reject,1,70,106,1,0,False,2130,207.0,206.0,2,1,False,2,male
true,white,approve,1,90,41,1,0,False,2785,120.0,52.2,2,5,False,2,male
true,white,approve,1,128,64,1,0,False,3333,135.0,18.1,1,1,False,2,male
true,hispan,reject,1,125,75,1,1,False,6300,166.0,69.0,1,1,False,2,male
false,black,reject,1,311,114,1,0,False,5815,389.0,201.0,1,1,False,2,male
true,white,approve,1,127,78,1,0,False,2483,141.0,29.0,2,3,False,2,male
false,white,reject,1,177,180,1,0,True,14987,196.0,43.0,2,5,True,1,female
false,white,approve,1,144,56,1,0,False,2166,160.0,40.0,2,1,False,1,male
true,white,approve,2,40,60,2,2,False,5073,270.0,35.74,2,5,False,3,male
true,white,approve,1,68,32,1,1,True,570,85.0,25.0,2,1,False,2,male
true,white,approve,1,131,64,1,0,False,2860,142.0,19.0,2,3,False,2,female
true,white,approve,1,150,83,1,3,False,3466,158.0,17.0,2,1,False,2,male
true,white,approve,1,87,54,1,3,False,4475,142.0,77.0,2,1,False,2,male
false,white,approve,1,180,143,1,0,True,9583,240.0,223.0,1,2,False,2,male
true,white,approve,2,252,396,1,3,True,33000,275.0,338.0,1,1,False,2,male
false,white,approve,1,59,47,1,0,False,3469,160.0,402.0,2,1,False,1,female
false,white,approve,1,92,52,1,0,False,4262,115.0,29.0,2,1,False,1,male
true,white,approve,1,113,52,1,2,False,3666,234.0,43.0,1,2,False,2,male
false,white,approve,1,138,53,1,0,False,2440,153.0,23.0,2,2,False,2,male
true,black,approve,1,133,72,1,0,False,3884,145.0,20.0,2,6,False,1,male
false,white,approve,1,180,71,1,0,False,3566,150.0,14.1,3,2,True,2,male
false,white,approve,1,48,27,1,0,False,2250,59.0,16.0,2,1,False,1,female
true,hispan,approve,1,113,50,1,2,False,2031,134.0,26.0,2,1,False,2,female
true,white,approve,1,110,55,1,2,False,3499,215.0,35.0,2,2,False,2,male
true,white,approve,1,182,99,1,3,False,8232,228.0,52.0,1,5,False,2,male
true,white,approve,1,187,80,1,2,True,4166,250.0,94.0,2,2,False,2,male
true,white,approve,1,148,72,1,0,False,2724,185.0,83.0,2,2,False,2,male
true,white,approve,1,121,67,1,0,False,2500,175.0,125.0,2,1,False,2,male
true,hispan,approve,1,104,49,1,1,False,3063,130.0,14.3,2,3,True,2,male
true,white,approve,1,99,63,1,0,False,3925,141.0,149.0,2,2,False,2,male
true,white,approve,1,133,60,1,0,True,2500,177.0,66.0,2,1,False,2,male
true,white,approve,1,150,170,1,2,False,14167,340.0,78.5,1,3,False,2,male
true,white,approve,1,40,52,1,0,False,3881,130.0,50.46,1,2,False,2,male
true,white,approve,1,121,53,1,0,False,2153,128.0,20.0,2,1,False,2,male
true,black,reject,1,123,34,1,1,False,3074,140.0,16.5,2,3,False,2,male
false,white,reject,1,185,79,1,0,False,4683,310.0,135.0,1,1,False,2,male
false,white,approve,1,95,37,1,0,False,3400,80.0,1.3,2,1,False,1,female
false,white,approve,1,124,59,1,0,False,3000,155.0,36.0,2,2,False,2,male
false,white,approve,1,120,52,1,0,False,2166,150.0,26.0,2,6,False,2,male
true,white,approve,1,123,51,1,3,False,3590,154.0,33.0,2,1,False,2,male
true,white,approve,1,29,61,1,0,False,3000,140.0,15.0,2,5,False,2,male
true,black,approve,1,45,48,1,2,False,2192,139.0,24.9,1,3,False,2,male
false,white,approve,1,55,30,1,0,False,2500,95.0,6.0,2,4,False,1,male
true,black,approve,1,132,55,1,0,False,2364,165.0,150.0,2,6,False,2,female
true,white,approve,1,100,85,1,3,True,5677,138.0,12.0,2,1,False,2,male
true,white,approve,1,480,182,1,2,True,7948,640.0,73.0,2,1,False,2,male
true,white,approve,1,144,75,1,0,False,2875,180.0,43.1,2,1,False,2,male
true,white,approve,1,200,201,1,2,False,16667,645.0,324.0,1,5,False,2,male
true,white,approve,1,114,63,1,1,False,3783,120.0,15.0,2,5,False,1,male
false,white,reject,1,185,81,1,0,False,4680,310.0,135.0,1,1,False,2,male
false,hispan,approve,1,88,45,1,1,False,2423,93.0,3.0,2,2,False,2,female
true,white,approve,1,400,194,1,2,True,17500,535.0,517.0,2,4,False,2,male
false,white,approve,1,67,55,1,0,False,4615,67.0,17.0,2,1,False,1,female
true,hispan,approve,1,100,58,1,2,False,3634,125.0,33.0,3,1,False,2,male
false,white,approve,1,84,44,1,0,False,4167,114.0,85.0,2,1,False,1,male
true,white,approve,1,100,60,1,0,False,3870,211.0,139.0,2,1,False,2,male
false,white,approve,3,40,57,1,0,False,1625,70.0,137.0,2,2,False,1,male
true,white,approve,1,110,53,1,0,False,3775,150.1,42.0,1,1,False,2,male
true,white,approve,1,161,81,1,1,False,5285,202.0,9.0,2,5,False,2,male
true,white,approve,1,200,132,1,0,False,7250,275.0,21.0,2,1,False,2,male
true,white,approve,1,136,67,2,0,False,2355,175.0,81.0,2,1,False,3,male
false,white,approve,1,104,58,1,0,False,13750,350.0,151.0,1,1,False,1,male
true,white,approve,1,112,59,1,0,False,4887,118.0,63.0,1,1,False,2,male
true,white,approve,1,96,38,3,0,False,2600,120.0,30.0,2,1,False,1,male
false,black,reject,1,180,46,3,2,False,2733,200.0,4.0,2,4,False,3,male
false,white,approve,1,145,61,1,0,False,4538,181.4,174.6,2,1,False,2,male
false,black,approve,1,94,48,1,1,False,2679,125.0,38.0,2,1,False,2,male
true,white,approve,1,400,329,1,3,False,27375,730.0,254.0,1,1,False,2,male
false,white,approve,1,130,81,1,0,False,6783,164.0,39.0,2,1,False,2,male
true,white,approve,1,216,125,1,0,False,1025,269.5,81.0,2,1,False,1,male
true,white,approve,1,166,66,1,0,False,2331,185.0,37.0,2,1,False,1,female
true,white,approve,1,144,56,1,0,False,2218,165.0,31.0,2,1,False,2,male
true,white,approve,1,100,51,1,3,False,4281,260.0,24.0,2,5,False,2,male
true,white,approve,1,183,90,1,2,True,7500,229.0,48.0,2,1,False,2,male
true,white,approve,1,164,88,1,0,True,4923,184.0,31.0,2,1,False,2,male
false,white,reject,1,110,43,1,2,False,3588,137.0,41.0,2,3,False,2,male
true,white,approve,1,220,88,1,0,True,7415,275.0,58.0,1,1,False,2,male
false,white,approve,1,100,45,1,0,False,4152,193.0,127.0,2,1,False,2,female
false,white,approve,1,70,666,1,0,False,5870,95.0,196.0,1,3,False,1,male
false,white,approve,1,122,56,1,0,False,4500,152.0,35.0,2,1,False,2,female
false,white,approve,1,187,87,1,0,False,4155,210.0,32.0,2,1,False,2,male
false,white,reject,1,196,125,1,1,False,11250,245.0,124.0,2,6,True,2,male
